,ori,data_year,offense,cleared,actual
6144,GA0530100,2020,homicide,0,0
6145,GA0530100,2020,burglary,0,6
6146,GA0530100,2020,arson,0,1
6147,GA0530100,2020,aggravated-assault,1,15
6148,GA0530100,2020,robbery,0,1
6149,GA0530100,2020,rape-legacy,0,0
6150,GA0530100,2020,rape,0,0
6151,GA0530100,2020,property-crime,1,77
6152,GA0530100,2020,motor-vehicle-theft,0,1
6153,GA0530100,2020,larceny,1,70
6154,GA0530100,2020,human-trafficing,0,0
6155,GA0530100,2020,violent-crime,1,16
6156,GA0530300,2019,burglary,0,0
6157,GA0530300,2019,arson,0,0
6158,GA0530300,2019,aggravated-assault,0,0
6159,GA0530300,2019,violent-crime,0,0
6160,GA0530300,2019,robbery,0,0
6161,GA0530300,2019,rape-legacy,0,0
6162,GA0530300,2019,rape,0,0
6163,GA0530300,2019,property-crime,0,0
6164,GA0530300,2019,motor-vehicle-theft,0,0
6165,GA0530300,2019,larceny,0,0
6166,GA0530300,2019,human-trafficing,0,0
6167,GA0530300,2019,homicide,0,0
6168,GA0530300,2020,aggravated-assault,0,1
6169,GA0530300,2020,violent-crime,0,1
6170,GA0530300,2020,robbery,0,0
6171,GA0530300,2020,rape-legacy,0,0
6172,GA0530300,2020,rape,0,0
6173,GA0530300,2020,property-crime,0,4
6174,GA0530300,2020,motor-vehicle-theft,0,0
6175,GA0530300,2020,larceny,0,3
6176,GA0530300,2020,human-trafficing,0,0
6177,GA0530300,2020,homicide,0,0
6178,GA0530300,2020,burglary,0,1
6179,GA0530300,2020,arson,0,0
6180,GA0540100,2017,aggravated-assault,2,4
6181,GA0540100,2017,rape-legacy,0,0
6182,GA0540100,2017,robbery,0,2
6183,GA0540100,2017,violent-crime,2,6
6184,GA0540100,2017,property-crime,10,92
6185,GA0540100,2017,motor-vehicle-theft,0,2
6186,GA0540100,2017,larceny,8,69
6187,GA0540100,2017,human-trafficing,0,0
6188,GA0540100,2017,homicide,0,0
6189,GA0540100,2017,burglary,2,21
6190,GA0540100,2017,arson,0,0
6191,GA0540100,2017,rape,0,0
6192,GA0540100,2018,motor-vehicle-theft,2,9
6193,GA0540100,2018,robbery,1,2
6194,GA0540100,2018,violent-crime,1,4
6195,GA0540100,2018,rape,0,0
6196,GA0540100,2018,property-crime,18,92
6197,GA0540100,2018,rape-legacy,0,0
6198,GA0540100,2018,larceny,15,67
6199,GA0540100,2018,human-trafficing,0,0
6200,GA0540100,2018,homicide,0,0
6201,GA0540100,2018,burglary,1,16
6202,GA0540100,2018,arson,0,0
6203,GA0540100,2018,aggravated-assault,0,2
6204,GA0540100,2019,robbery,0,1
6205,GA0540100,2019,rape,0,2
6206,GA0540100,2019,property-crime,9,90
6207,GA0540100,2019,motor-vehicle-theft,0,3
6208,GA0540100,2019,larceny,8,68
6209,GA0540100,2019,human-trafficing,0,0
6210,GA0540100,2019,homicide,0,0
6211,GA0540100,2019,burglary,1,19
6212,GA0540100,2019,arson,0,0
6213,GA0540100,2019,aggravated-assault,3,16
6214,GA0540100,2019,violent-crime,3,19
6215,GA0540100,2019,rape-legacy,0,2
6216,GA0540100,2020,arson,0,0
6217,GA0540100,2020,aggravated-assault,1,8
6218,GA0540100,2020,burglary,1,15
6219,GA0540100,2020,homicide,0,0
6220,GA0540100,2020,human-trafficing,0,0
6221,GA0540100,2020,larceny,6,64
6222,GA0540100,2020,motor-vehicle-theft,0,3
6223,GA0540100,2020,property-crime,7,82
6224,GA0540100,2020,rape,0,1
6225,GA0540100,2020,rape-legacy,0,0
6226,GA0540100,2020,robbery,0,3
6227,GA0540100,2020,violent-crime,1,12
6228,GA0540200,2017,property-crime,0,5
6229,GA0540200,2017,violent-crime,1,1
6230,GA0540200,2017,robbery,0,0
6231,GA0540200,2017,rape-legacy,0,0
6232,GA0540200,2017,rape,0,0
6233,GA0540200,2017,motor-vehicle-theft,0,0
6234,GA0540200,2017,larceny,0,2
6235,GA0540200,2017,human-trafficing,0,0
6236,GA0540200,2017,homicide,0,0
6237,GA0540200,2017,burglary,0,3
6238,GA0540200,2017,arson,0,0
6239,GA0540200,2017,aggravated-assault,1,1
6240,GA0540200,2018,arson,0,0
6241,GA0540200,2018,property-crime,5,10
6242,GA0540200,2018,motor-vehicle-theft,3,2
6243,GA0540200,2018,homicide,0,0
6244,GA0540200,2018,larceny,0,6
6245,GA0540200,2018,human-trafficing,0,0
6246,GA0540200,2018,robbery,0,0
6247,GA0540200,2018,rape-legacy,0,0
6248,GA0540200,2018,rape,0,0
6249,GA0540200,2018,violent-crime,0,0
6250,GA0540200,2018,aggravated-assault,0,0
6251,GA0540200,2018,burglary,2,2
6252,GA0540200,2019,arson,0,0
6253,GA0540200,2019,burglary,0,0
6254,GA0540200,2019,homicide,0,0
6255,GA0540200,2019,human-trafficing,0,0
6256,GA0540200,2019,larceny,0,0
6257,GA0540200,2019,motor-vehicle-theft,0,0
6258,GA0540200,2019,aggravated-assault,0,0
6259,GA0540200,2019,property-crime,0,0
6260,GA0540200,2019,rape,0,0
6261,GA0540200,2019,rape-legacy,0,0
6262,GA0540200,2019,robbery,0,0
6263,GA0540200,2019,violent-crime,0,0
6264,GA0550000,2017,aggravated-assault,9,11
6265,GA0550000,2017,burglary,8,58
6266,GA0550000,2017,violent-crime,9,12
6267,GA0550000,2017,robbery,0,0
6268,GA0550000,2017,rape-legacy,0,0
6269,GA0550000,2017,rape,0,1
6270,GA0550000,2017,property-crime,60,212
6271,GA0550000,2017,motor-vehicle-theft,7,12
6272,GA0550000,2017,larceny,45,142
6273,GA0550000,2017,human-trafficing,0,0
6274,GA0550000,2017,arson,1,3
6275,GA0550000,2017,homicide,0,0
6276,GA0550000,2018,violent-crime,17,23
6277,GA0550000,2018,robbery,0,2
6278,GA0550000,2018,rape-legacy,0,0
6279,GA0550000,2018,rape,1,4
6280,GA0550000,2018,property-crime,40,204
6281,GA0550000,2018,motor-vehicle-theft,10,23
6282,GA0550000,2018,larceny,21,125
6283,GA0550000,2018,human-trafficing,0,0
6284,GA0550000,2018,homicide,1,1
6285,GA0550000,2018,burglary,9,56
6286,GA0550000,2018,arson,3,5
6287,GA0550000,2018,aggravated-assault,15,16
6288,GA0550000,2019,robbery,0,1
6289,GA0550000,2019,violent-crime,18,31
6290,GA0550000,2019,burglary,15,61
6291,GA0550000,2019,aggravated-assault,17,20
6292,GA0550000,2019,arson,1,3
6293,GA0550000,2019,homicide,0,2
6294,GA0550000,2019,human-trafficing,0,0
6295,GA0550000,2019,larceny,64,179
6296,GA0550000,2019,motor-vehicle-theft,8,34
6297,GA0550000,2019,property-crime,87,274
6298,GA0550000,2019,rape,1,8
6299,GA0550000,2019,rape-legacy,0,4
6300,GA0550000,2020,robbery,0,0
6301,GA0550000,2020,rape-legacy,1,0
6302,GA0550000,2020,rape,1,0
6303,GA0550000,2020,property-crime,0,0
6304,GA0550000,2020,human-trafficing,0,0
6305,GA0550000,2020,larceny,0,0
6306,GA0550000,2020,motor-vehicle-theft,0,0
6307,GA0550000,2020,aggravated-assault,1,0
6308,GA0550000,2020,arson,0,0
6309,GA0550000,2020,burglary,0,0
6310,GA0550000,2020,homicide,0,0
6311,GA0550000,2020,violent-crime,2,0
6312,GA0560000,2017,rape-legacy,0,0
6313,GA0560000,2017,arson,1,2
6314,GA0560000,2017,violent-crime,32,51
6315,GA0560000,2017,robbery,4,12
6316,GA0560000,2017,burglary,16,98
6317,GA0560000,2017,homicide,2,2
6318,GA0560000,2017,human-trafficing,0,0
6319,GA0560000,2017,larceny,38,243
6320,GA0560000,2017,motor-vehicle-theft,3,24
6321,GA0560000,2017,property-crime,57,365
6322,GA0560000,2017,rape,1,7
6323,GA0560000,2017,aggravated-assault,25,30
6324,GA0560000,2018,burglary,23,88
6325,GA0560000,2018,violent-crime,23,37
6326,GA0560000,2018,robbery,2,5
6327,GA0560000,2018,rape-legacy,0,0
6328,GA0560000,2018,rape,2,9
6329,GA0560000,2018,property-crime,106,503
6330,GA0560000,2018,motor-vehicle-theft,6,36
6331,GA0560000,2018,larceny,77,379
6332,GA0560000,2018,human-trafficing,0,0
6333,GA0560000,2018,homicide,0,0
6334,GA0560000,2018,arson,1,3
6335,GA0560000,2018,aggravated-assault,19,23
6336,GA0560000,2019,larceny,31,222
6337,GA0560000,2019,robbery,0,5
6338,GA0560000,2019,human-trafficing,0,0
6339,GA0560000,2019,homicide,4,4
6340,GA0560000,2019,violent-crime,20,50
6341,GA0560000,2019,rape-legacy,0,2
6342,GA0560000,2019,rape,0,7
6343,GA0560000,2019,property-crime,44,345
6344,GA0560000,2019,burglary,10,93
6345,GA0560000,2019,arson,0,2
6346,GA0560000,2019,motor-vehicle-theft,3,30
6347,GA0560000,2019,aggravated-assault,16,34
6348,GA0560000,2020,homicide,1,1
6349,GA0560000,2020,burglary,6,53
6350,GA0560000,2020,arson,2,2
6351,GA0560000,2020,aggravated-assault,7,30
6352,GA0560000,2020,larceny,14,242
6353,GA0560000,2020,rape,1,4
6354,GA0560000,2020,violent-crime,11,38
6355,GA0560000,2020,human-trafficing,0,0
6356,GA0560000,2020,robbery,2,3
6357,GA0560000,2020,rape-legacy,1,3
6358,GA0560000,2020,property-crime,23,323
6359,GA0560000,2020,motor-vehicle-theft,3,28
6360,GA0560100,2017,burglary,3,32
6361,GA0560100,2017,aggravated-assault,11,15
6362,GA0560100,2017,arson,1,1
6363,GA0560100,2017,homicide,0,0
6364,GA0560100,2017,human-trafficing,0,0
6365,GA0560100,2017,larceny,114,422
6366,GA0560100,2017,motor-vehicle-theft,2,14
6367,GA0560100,2017,property-crime,119,468
6368,GA0560100,2017,rape,0,1
6369,GA0560100,2017,rape-legacy,0,0
6370,GA0560100,2017,robbery,5,18
6371,GA0560100,2017,violent-crime,16,34
6372,GA0560100,2018,property-crime,216,467
6373,GA0560100,2018,motor-vehicle-theft,5,27
6374,GA0560100,2018,larceny,204,410
6375,GA0560100,2018,robbery,11,14
6376,GA0560100,2018,human-trafficing,0,0
6377,GA0560100,2018,homicide,0,0
6378,GA0560100,2018,violent-crime,20,29
6379,GA0560100,2018,aggravated-assault,5,8
6380,GA0560100,2018,arson,0,0
6381,GA0560100,2018,burglary,7,30
6382,GA0560100,2018,rape,4,7
6383,GA0560100,2018,rape-legacy,0,0
6384,GA0560100,2019,violent-crime,11,22
6385,GA0560100,2019,robbery,2,7
6386,GA0560100,2019,rape,0,0
6387,GA0560100,2019,property-crime,231,520
6388,GA0560100,2019,motor-vehicle-theft,2,12
6389,GA0560100,2019,larceny,222,487
6390,GA0560100,2019,human-trafficing,0,0
6391,GA0560100,2019,rape-legacy,0,0
6392,GA0560100,2019,homicide,1,1
6393,GA0560100,2019,burglary,7,21
6394,GA0560100,2019,arson,0,0
6395,GA0560100,2019,aggravated-assault,8,14
6396,GA0560100,2020,aggravated-assault,1,8
6397,GA0560100,2020,violent-crime,3,25
6398,GA0560100,2020,robbery,2,8
6399,GA0560100,2020,rape-legacy,0,7
6400,GA0560100,2020,rape,0,9
6401,GA0560100,2020,property-crime,240,532
6402,GA0560100,2020,motor-vehicle-theft,0,15
6403,GA0560100,2020,larceny,239,482
6404,GA0560100,2020,human-trafficing,0,0
6405,GA0560100,2020,homicide,0,0
6406,GA0560100,2020,burglary,1,35
6407,GA0560100,2020,arson,2,2
6408,GA0560200,2017,motor-vehicle-theft,16,78
6409,GA0560200,2017,rape,1,1
6410,GA0560200,2017,rape-legacy,0,0
6411,GA0560200,2017,robbery,6,7
6412,GA0560200,2017,violent-crime,11,14
6413,GA0560200,2017,property-crime,170,591
6414,GA0560200,2017,human-trafficing,0,0
6415,GA0560200,2017,homicide,0,0
6416,GA0560200,2017,burglary,9,25
6417,GA0560200,2017,arson,1,1
6418,GA0560200,2017,aggravated-assault,4,6
6419,GA0560200,2017,larceny,145,488
6420,GA0560200,2018,larceny,144,394
6421,GA0560200,2018,robbery,2,5
6422,GA0560200,2018,violent-crime,9,18
6423,GA0560200,2018,rape-legacy,0,0
6424,GA0560200,2018,human-trafficing,0,0
6425,GA0560200,2018,rape,1,4
6426,GA0560200,2018,property-crime,152,466
6427,GA0560200,2018,aggravated-assault,6,9
6428,GA0560200,2018,arson,1,1
6429,GA0560200,2018,burglary,2,37
6430,GA0560200,2018,homicide,0,0
6431,GA0560200,2018,motor-vehicle-theft,6,35
6432,GA0560200,2019,property-crime,162,388
6433,GA0560200,2019,rape,0,0
6434,GA0560200,2019,motor-vehicle-theft,6,23
6435,GA0560200,2019,larceny,153,350
6436,GA0560200,2019,human-trafficing,0,0
6437,GA0560200,2019,homicide,0,0
6438,GA0560200,2019,burglary,3,15
6439,GA0560200,2019,arson,0,0
6440,GA0560200,2019,aggravated-assault,3,3
6441,GA0560200,2019,rape-legacy,0,0
6442,GA0560200,2019,robbery,0,3
6443,GA0560200,2019,violent-crime,3,6
6444,GA0560200,2020,robbery,0,4
6445,GA0560200,2020,rape-legacy,1,6
6446,GA0560200,2020,rape,1,7
6447,GA0560200,2020,homicide,0,0
6448,GA0560200,2020,burglary,0,15
6449,GA0560200,2020,arson,0,0
6450,GA0560200,2020,aggravated-assault,0,5
6451,GA0560200,2020,property-crime,14,388
6452,GA0560200,2020,motor-vehicle-theft,1,28
6453,GA0560200,2020,larceny,13,345
6454,GA0560200,2020,violent-crime,1,16
6455,GA0560200,2020,human-trafficing,0,0
6456,GA0560300,2017,rape-legacy,0,0
6457,GA0560300,2017,rape,1,0
6458,GA0560300,2017,aggravated-assault,3,3
6459,GA0560300,2017,violent-crime,5,12
6460,GA0560300,2017,robbery,1,9
6461,GA0560300,2017,property-crime,17,63
6462,GA0560300,2017,motor-vehicle-theft,1,1
6463,GA0560300,2017,larceny,12,57
6464,GA0560300,2017,human-trafficing,0,0
6465,GA0560300,2017,homicide,0,0
6466,GA0560300,2017,burglary,4,5
6467,GA0560300,2017,arson,0,0
6468,GA0560300,2018,violent-crime,1,1
6469,GA0560300,2018,robbery,0,0
6470,GA0560300,2018,rape-legacy,0,0
6471,GA0560300,2018,rape,0,0
6472,GA0560300,2018,property-crime,23,108
6473,GA0560300,2018,motor-vehicle-theft,1,5
6474,GA0560300,2018,larceny,21,89
6475,GA0560300,2018,human-trafficing,0,0
6476,GA0560300,2018,homicide,0,0
6477,GA0560300,2018,burglary,1,14
6478,GA0560300,2018,arson,0,0
6479,GA0560300,2018,aggravated-assault,1,1
6480,GA0560300,2019,homicide,0,0
6481,GA0560300,2019,property-crime,28,67
6482,GA0560300,2019,motor-vehicle-theft,0,3
6483,GA0560300,2019,robbery,2,2
6484,GA0560300,2019,violent-crime,5,5
6485,GA0560300,2019,arson,0,0
6486,GA0560300,2019,aggravated-assault,3,3
6487,GA0560300,2019,larceny,23,46
6488,GA0560300,2019,human-trafficing,0,0
6489,GA0560300,2019,rape,0,0
6490,GA0560300,2019,rape-legacy,0,0
6491,GA0560300,2019,burglary,5,18
6492,GA0560300,2020,aggravated-assault,3,3
6493,GA0560300,2020,violent-crime,4,4
6494,GA0560300,2020,robbery,1,1
6495,GA0560300,2020,rape-legacy,0,0
6496,GA0560300,2020,rape,0,0
6497,GA0560300,2020,property-crime,5,42
6498,GA0560300,2020,motor-vehicle-theft,2,7
6499,GA0560300,2020,larceny,2,33
6500,GA0560300,2020,human-trafficing,0,0
6501,GA0560300,2020,homicide,0,0
6502,GA0560300,2020,burglary,1,2
6503,GA0560300,2020,arson,0,0
6504,GA0560400,2017,aggravated-assault,0,0
6505,GA0560400,2017,violent-crime,0,0
6506,GA0560400,2017,robbery,0,0
6507,GA0560400,2017,rape-legacy,0,0
6508,GA0560400,2017,rape,0,0
6509,GA0560400,2017,property-crime,0,0
6510,GA0560400,2017,motor-vehicle-theft,0,0
6511,GA0560400,2017,larceny,0,0
6512,GA0560400,2017,human-trafficing,0,0
6513,GA0560400,2017,homicide,0,0
6514,GA0560400,2017,burglary,0,0
6515,GA0560400,2017,arson,0,0
6516,GA0560400,2018,property-crime,0,1
6517,GA0560400,2018,aggravated-assault,0,0
6518,GA0560400,2018,arson,0,0
6519,GA0560400,2018,burglary,0,1
6520,GA0560400,2018,homicide,0,0
6521,GA0560400,2018,human-trafficing,0,0
6522,GA0560400,2018,larceny,0,0
6523,GA0560400,2018,motor-vehicle-theft,0,0
6524,GA0560400,2018,violent-crime,0,0
6525,GA0560400,2018,robbery,0,0
6526,GA0560400,2018,rape-legacy,0,0
6527,GA0560400,2018,rape,0,0
6528,GA0560400,2019,burglary,0,0
6529,GA0560400,2019,violent-crime,0,0
6530,GA0560400,2019,aggravated-assault,0,0
6531,GA0560400,2019,arson,0,0
6532,GA0560400,2019,homicide,0,0
6533,GA0560400,2019,human-trafficing,0,0
6534,GA0560400,2019,larceny,0,0
6535,GA0560400,2019,motor-vehicle-theft,0,0
6536,GA0560400,2019,property-crime,0,0
6537,GA0560400,2019,rape,0,0
6538,GA0560400,2019,rape-legacy,0,0
6539,GA0560400,2019,robbery,0,0
6540,GA0570000,2017,aggravated-assault,22,30
6541,GA0570000,2017,robbery,1,1
6542,GA0570000,2017,rape-legacy,0,0
6543,GA0570000,2017,rape,1,2
6544,GA0570000,2017,violent-crime,24,33
6545,GA0570000,2017,property-crime,79,122
6546,GA0570000,2017,motor-vehicle-theft,6,8
6547,GA0570000,2017,larceny,61,95
6548,GA0570000,2017,human-trafficing,0,0
6549,GA0570000,2017,burglary,12,19
6550,GA0570000,2017,arson,0,0
6551,GA0570000,2017,homicide,0,0
6552,GA0570000,2018,rape,0,0
6553,GA0570000,2018,aggravated-assault,8,12
6554,GA0570000,2018,burglary,8,12
6555,GA0570000,2018,violent-crime,8,13
6556,GA0570000,2018,robbery,0,1
6557,GA0570000,2018,property-crime,37,58
6558,GA0570000,2018,motor-vehicle-theft,4,5
6559,GA0570000,2018,larceny,25,41
6560,GA0570000,2018,human-trafficing,0,0
6561,GA0570000,2018,homicide,0,0
6562,GA0570000,2018,arson,0,1
6563,GA0570000,2018,rape-legacy,0,0
6564,GA0570000,2019,arson,0,0
6565,GA0570000,2019,burglary,2,3
6566,GA0570000,2019,homicide,0,0
6567,GA0570000,2019,human-trafficing,0,0
6568,GA0570000,2019,violent-crime,2,6
6569,GA0570000,2019,robbery,0,0
6570,GA0570000,2019,rape-legacy,0,0
6571,GA0570000,2019,aggravated-assault,2,6
6572,GA0570000,2019,rape,0,0
6573,GA0570000,2019,property-crime,9,12
6574,GA0570000,2019,motor-vehicle-theft,0,0
6575,GA0570000,2019,larceny,7,9
6576,GA0570000,2020,human-trafficing,0,0
6577,GA0570000,2020,property-crime,1,1
6578,GA0570000,2020,rape,0,4
6579,GA0570000,2020,rape-legacy,0,0
6580,GA0570000,2020,violent-crime,9,14
6581,GA0570000,2020,robbery,0,0
6582,GA0570000,2020,larceny,1,1
6583,GA0570000,2020,motor-vehicle-theft,0,0
6584,GA0570000,2020,aggravated-assault,9,10
6585,GA0570000,2020,arson,0,0
6586,GA0570000,2020,burglary,0,0
6587,GA0570000,2020,homicide,0,0
6588,GA0570100,2017,burglary,50,150
6589,GA0570100,2017,aggravated-assault,30,45
6590,GA0570100,2017,violent-crime,39,59
6591,GA0570100,2017,robbery,2,5
6592,GA0570100,2017,rape-legacy,0,0
6593,GA0570100,2017,rape,5,7
6594,GA0570100,2017,property-crime,232,747
6595,GA0570100,2017,motor-vehicle-theft,51,75
6596,GA0570100,2017,larceny,131,522
6597,GA0570100,2017,human-trafficing,0,0
6598,GA0570100,2017,homicide,2,2
6599,GA0570100,2017,arson,0,3
6600,GA0570100,2018,arson,4,11
6601,GA0570100,2018,homicide,1,3
6602,GA0570100,2018,human-trafficing,0,0
6603,GA0570100,2018,larceny,152,850
6604,GA0570100,2018,motor-vehicle-theft,40,101
6605,GA0570100,2018,property-crime,251,1147
6606,GA0570100,2018,rape,4,17
6607,GA0570100,2018,rape-legacy,0,0
6608,GA0570100,2018,robbery,6,11
6609,GA0570100,2018,violent-crime,31,116
6610,GA0570100,2018,aggravated-assault,20,85
6611,GA0570100,2018,burglary,59,196
6612,GA0570100,2019,arson,2,6
6613,GA0570100,2019,violent-crime,21,55
6614,GA0570100,2019,burglary,23,102
6615,GA0570100,2019,homicide,0,0
6616,GA0570100,2019,human-trafficing,0,0
6617,GA0570100,2019,larceny,90,409
6618,GA0570100,2019,motor-vehicle-theft,12,44
6619,GA0570100,2019,property-crime,125,555
6620,GA0570100,2019,rape,6,9
6621,GA0570100,2019,robbery,1,2
6622,GA0570100,2019,rape-legacy,0,0
6623,GA0570100,2019,aggravated-assault,14,44
6624,GA0570100,2020,aggravated-assault,57,131
6625,GA0570100,2020,burglary,12,105
6626,GA0570100,2020,homicide,2,3
6627,GA0570100,2020,human-trafficing,0,0
6628,GA0570100,2020,larceny,32,380
6629,GA0570100,2020,motor-vehicle-theft,7,71
6630,GA0570100,2020,property-crime,51,556
6631,GA0570100,2020,rape,28,44
6632,GA0570100,2020,rape-legacy,1,14
6633,GA0570100,2020,robbery,0,5
6634,GA0570100,2020,violent-crime,87,183
6635,GA0570100,2020,arson,0,3
6636,GA0570200,2017,burglary,7,268
6637,GA0570200,2017,violent-crime,101,205
6638,GA0570200,2017,aggravated-assault,98,164
6639,GA0570200,2017,robbery,1,32
6640,GA0570200,2017,rape-legacy,0,0
6641,GA0570200,2017,rape,0,6
6642,GA0570200,2017,property-crime,154,1480
6643,GA0570200,2017,motor-vehicle-theft,2,61
6644,GA0570200,2017,larceny,145,1151
6645,GA0570200,2017,human-trafficing,0,0
6646,GA0570200,2017,homicide,2,3
6647,GA0570200,2017,arson,3,7
6648,GA0570200,2018,robbery,6,18
6649,GA0570200,2018,aggravated-assault,54,86
6650,GA0570200,2018,arson,0,0
6651,GA0570200,2018,burglary,8,128
6652,GA0570200,2018,homicide,5,5
6653,GA0570200,2018,human-trafficing,0,0
6654,GA0570200,2018,larceny,100,635
6655,GA0570200,2018,motor-vehicle-theft,3,40
6656,GA0570200,2018,violent-crime,65,112
6657,GA0570200,2018,property-crime,111,803
6658,GA0570200,2018,rape,0,3
6659,GA0570200,2018,rape-legacy,0,0
6660,GA0570200,2019,motor-vehicle-theft,0,0
6661,GA0570200,2019,aggravated-assault,0,0
6662,GA0570200,2019,arson,0,0
6663,GA0570200,2019,burglary,0,0
6664,GA0570200,2019,violent-crime,0,0
6665,GA0570200,2019,robbery,0,0
6666,GA0570200,2019,rape-legacy,0,0
6667,GA0570200,2019,homicide,0,0
6668,GA0570200,2019,rape,0,0
6669,GA0570200,2019,human-trafficing,0,0
6670,GA0570200,2019,property-crime,0,0
6671,GA0570200,2019,larceny,0,0
6672,GA0570200,2020,motor-vehicle-theft,6,52
6673,GA0570200,2020,burglary,7,68
6674,GA0570200,2020,robbery,0,18
6675,GA0570200,2020,violent-crime,43,167
6676,GA0570200,2020,arson,0,3
6677,GA0570200,2020,aggravated-assault,42,133
6678,GA0570200,2020,property-crime,100,740
6679,GA0570200,2020,rape,1,16
6680,GA0570200,2020,rape-legacy,0,8
6681,GA0570200,2020,homicide,0,0
6682,GA0570200,2020,human-trafficing,0,0
6683,GA0570200,2020,larceny,87,620
6684,GA0570300,2017,aggravated-assault,7,7
6685,GA0570300,2017,burglary,1,13
6686,GA0570300,2017,motor-vehicle-theft,0,0
6687,GA0570300,2017,larceny,0,6
6688,GA0570300,2017,human-trafficing,0,0
6689,GA0570300,2017,homicide,0,0
6690,GA0570300,2017,arson,0,1
6691,GA0570300,2017,property-crime,1,19
6692,GA0570300,2017,rape,0,1
6693,GA0570300,2017,rape-legacy,0,0
6694,GA0570300,2017,robbery,0,0
6695,GA0570300,2017,violent-crime,7,8
6696,GA0570300,2018,aggravated-assault,1,4
6697,GA0570300,2018,larceny,1,6
6698,GA0570300,2018,human-trafficing,0,0
6699,GA0570300,2018,homicide,0,0
6700,GA0570300,2018,burglary,0,5
6701,GA0570300,2018,arson,0,0
6702,GA0570300,2018,property-crime,1,12
6703,GA0570300,2018,rape,0,0
6704,GA0570300,2018,rape-legacy,0,0
6705,GA0570300,2018,robbery,0,0
6706,GA0570300,2018,violent-crime,1,4
6707,GA0570300,2018,motor-vehicle-theft,0,1
6708,GA0570300,2019,aggravated-assault,2,2
6709,GA0570300,2019,violent-crime,2,2
6710,GA0570300,2019,robbery,0,0
6711,GA0570300,2019,rape-legacy,0,0
6712,GA0570300,2019,rape,0,0
6713,GA0570300,2019,property-crime,1,5
6714,GA0570300,2019,motor-vehicle-theft,0,0
6715,GA0570300,2019,larceny,0,3
6716,GA0570300,2019,human-trafficing,0,0
6717,GA0570300,2019,homicide,0,0
6718,GA0570300,2019,burglary,1,2
6719,GA0570300,2019,arson,0,0
6720,GA0570300,2020,property-crime,6,19
6721,GA0570300,2020,rape-legacy,0,0
6722,GA0570300,2020,arson,0,0
